Curso;codigo;X_DENGEN;D_DENOMINA;D_ESPECIFICA;D_TIPO;D_DOMICILIO;D_LOCALIDAD;cod_municipio;D_MUNICIPIO;D_PROVINCIA;C_POSTAL;N_TELEFONO;correo_e;N_LATITUD;N_LONGITUD;N_COUTMX;N_COUTMY;Infantil_2_ciclo;Primaria;ESO;Bachillerato;CCFF_Grado_Básico;CCFF_Grado_Medio;CCFF_Grado_Superior;Cur_Especialización_FP_Grado_Superior
22;41003698;12;Colegio de Educación Infantil y Primaria;Maestro Antonio Rodríguez Jiménez;Público;C/ Galileo Galilei, s/n;San José de la Rinconada;41081;La Rinconada;Sevilla;41300;955623140;41003698.edu@juntadeandalucia.es;37,48040941304321;-5,947916507720947;239335,2693;4152250,325;BIL ING;BIL ING;;;;;;
22;41003704;12;Colegio de Educación Infantil y Primaria;Júpiter;Público;C/ Cultura, 41;San José de la Rinconada;41081;La Rinconada;Sevilla;41300;955656801;41003704.edu@juntadeandalucia.es;37,487139339;-5,943360275;239761,6091;4152984,599;BIL ING;BIL ING;;;;;;
22;41003728;20;Centro Docente Privado;San José;Privado;C/ Los Carteros, 98;San José de la Rinconada;41081;La Rinconada;Sevilla;41300;954790040;colegiosanjose@larinconada.es;37,472678309670826;-5,95184326171875;238961,0529;4151403,211;BIL ING;BIL ING;;;;;;
22;41003741;34;Instituto de Educación Secundaria;Miguel de Mañara;Público;C/ Cultura, s/n. (Aptdo. de correos 103);San José de la Rinconada;41081;La Rinconada;Sevilla;41300;955622336;41003741.edu@juntadeandalucia.es;37,48625616732971;-5,944577157497406;239650,9249;4152889,952;;;BIL ING;BIL ING;;;;
22;41003765;34;Instituto de Educación Secundaria;San José de la Rinconada;Público;C/ Cultura, 43;San José de la Rinconada;41081;La Rinconada;Sevilla;41300;955622342;41003765.edu@juntadeandalucia.es;37,48927195161598;-5,942713022232056;239826,2539;4153219,487;;;BIL ING;BIL ING;;;BIL ING;
22;41003789;12;Colegio de Educación Infantil y Primaria;Manuel Siurot;Público;C/ Florida, s/n;La Roda de Andalucía;41082;La Roda de Andalucía;Sevilla;41590;954822546;41003789.edu@juntadeandalucia.es;37,19968910441544;-4,772958755493164;342655,7744;4118497,017;BIL ING;BIL ING;;;;;;
22;41003923;20;Centro Docente Privado;Santa María la Mayor;Privado;Avda. Concepción Rodríguez Solís, 53;Sanlúcar la Mayor;41087;Sanlúcar la Mayor;Sevilla;41800;955700137;direccionsanlucar@maristasmediterranea.com;37,382916998;-6,199119764;216749,6287;4142155,874;BIL ING;BIL ING;;;;;;
22;41004010;12;Colegio de Educación Infantil y Primaria;Josefa Frías;Público;Avda. de Extremadura, s/n;Santiponce;41089;Santiponce;Sevilla;41970;955622707;41004010.edu@juntadeandalucia.es;37,4337596934691;-6,03881953872437;231128,2195;4147328,832;BIL ING;BIL ING;;;;;;
22;41004186;12;Colegio de Educación Infantil y Primaria;Altos Colegios Macarena;Público;C/ Feria, 167;Sevilla;41091;Sevilla;Sevilla;41002;955624785;41004186.edu@juntadeandalucia.es;37,4030794429259;-5,9920334815979;235160,6607;4143791,325;BIL ALE;BIL ALE;;;;;;
22;41004198;12;Colegio de Educación Infantil y Primaria;Sor Ángela de la Cruz;Público;C/ Maestro Quiroga, s/n;Sevilla;41091;Sevilla;Sevilla;41003;955624977;41004198.edu@juntadeandalucia.es;37,39887758769048;-5,983734726905823;235880,6358;4143301,706;BIL ING;BIL ING;;;;;;
22;41004231;12;Colegio de Educación Infantil y Primaria;San Isidoro;Público;C/ Mesón del Moro, 3;Sevilla;41091;Sevilla;Sevilla;41004;955622698;41004231.edu@juntadeandalucia.es;37,386205709;-5,989621629;235314,8011;4141911,891;BIL ING;BIL ING;;;;;;
22;41004265;12;Colegio de Educación Infantil y Primaria;José María del Campo;Público;C/ Pagés del Corro, 115;Sevilla;41091;Sevilla;Sevilla;41010;955622815;41004265.edu@juntadeandalucia.es;37,38288622396619;-6,002204418182373;234188,7874;4141578,902;PLURIL ING/FRA + PLURIL FRA/ING;PLURIL ING/FRA + PLURIL FRA/ING;;;;;;
22;41004289;12;Colegio de Educación Infantil y Primaria;San Jacinto;Público;C/ Pagés del Corro, 88;Sevilla;41091;Sevilla;Sevilla;41010;955623513;41004289.edu@juntadeandalucia.es;37,383056725577404;-6,004983186721802;233943,3023;4141605,664;PLURIL ING/FRA;PLURIL ING/FRA;;;;;;
22;41004290;12;Colegio de Educación Infantil y Primaria;Alfares;Público;C/ Juan Díaz de Solís, 1;Sevilla;41091;Sevilla;Sevilla;41010;955623452;41004290.edu@juntadeandalucia.es;37,37858092980434;-6,008062362670898;233654,7631;4141117,631;BIL ING;BIL ING;;;;;;
22;41004307;12;Colegio de Educación Infantil y Primaria;San José de Calasanz;Público;C/ San José de Calasanz, 6. Bda. San Gonzalo;Sevilla;41091;Sevilla;Sevilla;41010;955622132;41004307.edu@juntadeandalucia.es;37,37547755459163;-6,011409759521484;233347,3004;4140782,679;BIL ING;BIL ING;;;;;;
22;41004320;12;Colegio de Educación Infantil y Primaria;Vara del Rey;Público;Avda. Bermúdez de Castro, s/n. Tablada;Sevilla;41091;Sevilla;Sevilla;41011;954450598;secretaria@colegiovaraderey.es;37,368383643358435;-6,0074615478515625;233671,8828;4139984,231;BIL ING;BIL ING;;;;;;
22;41004344;12;Colegio de Educación Infantil y Primaria;Almotamid;Público;C/  Traseras Castillo Alcalá de Guadaíra, s/n;Sevilla;41091;Sevilla;Sevilla;41013;955623508;41004344.edu@juntadeandalucia.es;37,36118673069936;-5,976433753967285;236395,0289;4139098,333;BIL ING;BIL ING;;;;;;
22;41004368;12;Colegio de Educación Infantil y Primaria;Joaquín Turina;Público;C/ Alfonso de Cossío, s/n;Sevilla;41091;Sevilla;Sevilla;41004;955623455;41004368.edu@juntadeandalucia.es;37,37636424632677;-5,9812188148498535;236024,3858;4140796,12;BIL FRA;BIL FRA;;;;;;
22;41004371;12;Colegio de Educación Infantil y Primaria;España;Público;Glor. Covadonga, s/n;Sevilla;41091;Sevilla;Sevilla;41013;955623506;41004371.edu@juntadeandalucia.es;37,37399402767213;-5,985510349273682;235635,9677;4140545,097;BIL ING;BIL ING;;;;;;
22;41004401;12;Colegio de Educación Infantil y Primaria;Jacarandá;Público;C/ Doctor Italo Cortella, s/n;Sevilla;41091;Sevilla;Sevilla;41020;955623387;41004401.edu@juntadeandalucia.es;37,397712422;-5,922260888;241319,5341;4143001,865;BIL ING;BIL ING;;;;;;
22;41004514;12;Colegio de Educación Infantil y Primaria;Borbolla;Público;C/ Luis Montoto, 101;Sevilla;41091;Sevilla;Sevilla;41007;955622372;41004514.edu@juntadeandalucia.es;37,387540913;-5,971697801;236906,7302;4142009,889;BIL ING;BIL ING;;;;;;
22;41004526;12;Colegio de Educación Infantil y Primaria;Carmen Benítez;Público;Plaza Carmen Benítez, 2;Sevilla;41091;Sevilla;Sevilla;41003;955622353;41004526.edu@juntadeandalucia.es;37,390669227405986;-5,983085632324219;235909,277;4142388,92;BIL ING;BIL ING;;;;;;
22;41004538;12;Colegio de Educación Infantil y Primaria;Aníbal González;Público;C/ Tibidabo, 13;Sevilla;41091;Sevilla;Sevilla;41005;955622404;41004538.edu@juntadeandalucia.es;37,374907023;-5,972824652;236762,7358;4140610,926;BIL ING;BIL ING;;;;;;
22;41004541;12;Colegio de Educación Infantil y Primaria;Prácticas;Público;C/ Beatriz de Suabia, 117;Sevilla;41091;Sevilla;Sevilla;41005;955622407;41004541.edu@juntadeandalucia.es;37,37921608280184;-5,967367887496948;237261,0839;4141073,923;BIL ING;BIL ING;;;;;;
22;41004575;20;Centro Docente Privado;Juan Nepomuceno Rojas;Privado;C/ Padre Pedro Ayala, 35;Sevilla;41091;Sevilla;Sevilla;41005;954571655;direccion@jesuitinas-sevilla.es;37,385470038;-5,963745655;237603,699;4141757,896;BIL ING;BIL ING;BIL ING;;;;;
22;41004733;12;Colegio de Educación Infantil y Primaria;Calvo Sotelo;Público;C/ Arroyo, 44;Sevilla;41091;Sevilla;Sevilla;41008;955623528;41004733.edu@juntadeandalucia.es;37,395545023;-5,980167771;236184,7629;4142921,865;BIL ING;BIL ING;;;;;;
22;41004851;12;Colegio de Educación Infantil y Primaria;Huerta del Carmen;Público;C/ Cereza, 3;Sevilla;41091;Sevilla;Sevilla;41009;955623498;41004851.edu@juntadeandalucia.es;37,406071304;-5,984007341;235881,777;4144100,833;BIL ING;BIL ING;;;;;;
22;41004873;12;Colegio de Educación Infantil y Primaria;Francisca Romero;Público;C/ El Real de la Jara, s/n. Bda. Villegas;Sevilla;41091;Sevilla;Sevilla;41008;955623540;41004873.edu@juntadeandalucia.es;37,411005222102375;-5,974888801574707;236706,3493;4144622,877;BIL ING;BIL ING;;;;;;
22;41004897;12;Colegio de Educación Infantil y Primaria;Pío XII;Público;C/ Orquídea, 57;Sevilla;41091;Sevilla;Sevilla;41008;955623542;41004897.edu@juntadeandalucia.es;37,407928213;-5,978264084;236396,7542;4144290,828;BIL ING;BIL ING;;;;;;
22;41004903;12;Colegio de Educación Infantil y Primaria;Arias Montano;Público;C/ Doctor Jiménez Díaz, s/n;Sevilla;41091;Sevilla;Sevilla;41008;955623545;41004903.edu@juntadeandalucia.es;37,4045794396523;-5,980939865112305;236148,1105;4143926,67;BIL ING;BIL ING;;;;;;
22;41004939;12;Colegio de Educación Infantil y Primaria;San José Obrero;Público;C/ Verano, s/n. Hermandades del Trabajo;Sevilla;41091;Sevilla;Sevilla;41009;955623548;41004939.edu@juntadeandalucia.es;37,40963318485963;-5,982087850570679;236064,224;4144490,753;BIL ING;BIL ING;;;;;;
22;41004964;20;Centro Docente Privado;Beaterio de la Santísima Trinidad;Privado;C/ Santa Lucía, 2;Sevilla;41091;Sevilla;Sevilla;41003;954410254;secretaria.sevilla@centrosfest.net;37,397338484;-5,982294261;236002,7711;4143126,859;BIL ING;BIL ING;;;;;;
22;41004988;20;Centro Docente Privado;Ntra. Sra. de la Merced;Privado;C/ San Vicente, 104;Sevilla;41091;Sevilla;Sevilla;41002;954387109;mercedarias@planalfa.es;37,399998405;-5,997883649;234631,8324;4143465,849;BIL ING;BIL ING;;;;;;
22;41004991;20;Centro Docente Privado;Luisa de Marillac;Privado;C/ Socorro, 18;Sevilla;41091;Sevilla;Sevilla;41003;954228636;luisamarillac@hijascaridad.es;37,39578328;-5,987145148;235567,7904;4142967,863;;BIL ING;BIL ING;;;;;
22;41005014;20;Centro Docente Privado;Calderón de la Barca;Privado;C/ Castellar, 52;Sevilla;41091;Sevilla;Sevilla;41003;954223332;info@colegiocalderondelabarca.es / pilar.egea@colegiocalderondelabarca;37,396351842;-5,988534225;235446,7958;4143034,861;;BIL ING;;;;;;
22;41005038;20;Centro Docente Privado;La Salle-La Purísima;Privado;C/ San Luis, 35;Sevilla;41091;Sevilla;Sevilla;41003;954903335;dirlapurisima@lasalleandalucia.net;37,398391759618555;-5,987377166748047;235556,4219;4143258,005;BIL ING;BIL ING;;;;;;
22;41005041;20;Centro Docente Privado;María Auxiliadora;Privado;C/ San Vicente, 95;Sevilla;41091;Sevilla;Sevilla;41002;954902121;secretariasanvicente@salesianas.org;37,39891168077023;-5,998760461807251;234550,3621;4143347,713;BIL ING;BIL ING;;;;;;
22;41005129;20;Centro Docente Privado;Sagrado Corazón;Privado;C/ Virgen de los Buenos Libros, 2;Sevilla;41091;Sevilla;Sevilla;41002;954220994;direccion@sagradocorazonsevilla.es;37,394084033;-5,997670461;234629,8321;4142808,867;BIL ING;BIL ING;;;;;;
22;41005208;20;Centro Docente Privado;Salesianos Santísima Trinidad;Privado;C/ María Auxiliadora, 18;Sevilla;41091;Sevilla;Sevilla;41008;954410109;41005208.edu@juntadeandalucia.es;37,396194286;-5,981932672;236030,7698;4142998,863;;BIL ING;BIL ING;;;;;
22;41005221;20;Centro Docente Privado;Itálica;Privado;C/ Arguijo, 5;Sevilla;41091;Sevilla;Sevilla;41003;954213166;info@colegioitalica.es;37,39326575;-5,992985196;235041,8137;4142704,87;BIL ING;BIL ING;BIL ING;;;;;
22;41005269;20;Centro Docente Privado;San Isidoro;Privado;C/ Mateos Gago, 32;Sevilla;41091;Sevilla;Sevilla;41004;954229117;cparroquialsanisidoro@gmail.com;37,386737928;-5,989597613;235318,8009;4141970,889;BIL ING;BIL ING;;;;;;
22;41005385;20;Centro Docente Privado;San José;Privado;Plaza de las Mercedarias, 6;Sevilla;41091;Sevilla;Sevilla;41004;954218353;direccion@sanjosemercedarias.es;37,38858929245137;-5,986958742141724;235558,9969;4142168,948;BIL ING;BIL ING;BIL ING;;;;;
22;41005415;20;Centro Docente Privado;Cristo Rey;Privado;C/ Betis, 51;Sevilla;41091;Sevilla;Sevilla;41010;954271430;colegio@cristoreysevilla.es;37,38242586767945;-5,999178886413574;234455,1036;4141519,283;BIL ING;BIL ING;;;;;;
22;41005427;20;Centro Docente Privado;Nuestra Señora del Rosario;Privado;C/ Pagés del Corro, 32;Sevilla;41091;Sevilla;Sevilla;41010;954334200;titular@cevnsrosarioesur.es;37,385540975;-6,006939216;233778,8695;4141886,891;BIL ING;BIL ING;BIL ING;;;;;
22;41005439;20;Centro Docente Privado;Protectorado de la Infancia;Privado;C/ San Jacinto, 70-72;Sevilla;41091;Sevilla;Sevilla;41010;954333987;direccion.proinfancia@hijascaridad.com;37,382894818;-6,006472136;233810,8679;4141591,899;BIL ING;BIL ING;;;;;;
22;41005440;20;Centro Docente Privado;Salesianos de San Pedro;Privado;C/ Condes de Bustillo, 17;Sevilla;41091;Sevilla;Sevilla;41010;954331488;41005440.edu@juntadeandalucia.es;37,379834914;-6,007038609;233749,8705;4141253,908;BIL ING;BIL ING;BIL ING;;;;;
22;41005567;20;Centro Docente Privado;San José Sagrados Corazones;Privado;C/ Juan Ramón Jiménez, 22;Sevilla;41091;Sevilla;Sevilla;41011;954452299;"41005567.edu@juntadeandalucia.es;secretaria@colegiosanjosesscc.es";37,37233994582318;-5,997934341430664;234529,7339;4140396,436;BIL ING;BIL ING;;;;;;
22;41005622;20;Centro Docente Privado;Corpus Christi;Privado;Avda. de la Raza, s/n;Sevilla;41091;Sevilla;Sevilla;41012;954721129;41005622.edu@juntadeandalucia.es;37,35702516768343;-5,989265441894531;235243,6947;4138672,426;;BIL ING;;;;;;
22;41005634;20;Centro Docente Privado;Nuestra Señora de las Mercedes;Privado;Plaza Párroco Carlos Rodríguez Baena, 1;Sevilla;41091;Sevilla;Sevilla;41013;954617525;direccion@colegiolasmercedes.fundacionvictoriadiez.org;37,372318630097396;-5,974524021148682;236603,1639;4140328,413;BIL ING;BIL ING;;;;;;
22;41005646;20;Centro Docente Privado;San Miguel-Adoratrices;Privado;Avda. La Palmera, 13;Sevilla;41091;Sevilla;Sevilla;41013;954615777;colegio@sanmigueladoratrices.com;37,36605655;-5,985423373;235615,7864;4139663,951;BIL ING;BIL ING;;;;;;
22;41005695;20;Centro Docente Privado;Bienaventurada Virgen María;Privado;C/ Bami, 33;Sevilla;41091;Sevilla;Sevilla;41013;954620711;secretaria@irlandesasbami.org;37,358022728;-5,977429299;236295,7555;4138749,976;BIL ING;BIL ING;BIL ING;;;;;
22;41005713;20;Centro Docente Privado;Religiosas Calasancias;Privado;C/ Tabladilla, 9;Sevilla;41091;Sevilla;Sevilla;41013;954612087;41005713.edu@juntadeandalucia.es;37,364204292883805;-5,981032561917992;235998,2259;4139446,086;BIL ING;BIL ING;BIL ING;;;;;
22;41005725;20;Centro Docente Privado;Montaigne;Privado;C/ Colombia, 2;Sevilla;41091;Sevilla;Sevilla;41013;954231905;secretaria@colegiomontaignesevilla.com;37,369389791785466;-5,985156297683716;235651,152;4140033,126;BIL ING;BIL ING;;;;;;
22;41005828;20;Centro Docente Privado;San Alberto Magno;Privado;C/ Cerro de las 40 Chicas, s/n;Dos Hermanas;41038;Dos Hermanas;Sevilla;41089;954121259;41005828.edu@juntadeandalucia.es;37,329592838;-5,936080806;239860,5948;4135480,064;BIL ING;BIL ING;;;;;;
22;41005889;20;Centro Docente Privado;Tabladilla;Privado;Cmo. Villanueva del Pítamo, 8. Apdo. de Correos 1122;Sevilla;41091;Sevilla;Sevilla;41080;954612412;tabladilla@fomento.edu;37,344734502;-5,951477569;238548,6543;4137203,018;;BIL ING;;;;;;
22;41005956;20;Centro Docente Privado;San Bernardo;Privado;C/ Tentudia, 16 y Campamento, 17-19;Sevilla;41091;Sevilla;Sevilla;41018;954531332;amacjae@colegiosanbernardo.fundacionvictoriadiez.org;37,381810963;-5,981328668;236033,7687;4141400,905;BIL ING;BIL ING;BIL ING;;;;;
22;41006021;20;Centro Docente Privado;"Inmaculado Corazón de María ""Portaceli""";Privado;Avda. Eduardo Dato, 20;Sevilla;41091;Sevilla;Sevilla;41018;954634500;direccion.portaceli@fundacionloyola.es;37,383227466;-5,976608546;236456,75;4141544,901;BIL ING;BIL ING;;;;;;
22;41006067;20;Centro Docente Privado;Escuelas Salesianas María Auxiliadora;Privado;C/ Santa María Mazarello, 1;Sevilla;41091;Sevilla;Sevilla;41005;954632347;secretarianervion@salesianas.org;37,3793094113366;-5,97108278455064;236932,4053;4141094,641;BIL ING;BIL ING;;;;;;
22;41006109;20;Centro Docente Privado;Nuestra Señora de Andévalo;Privado;C/ Rojas Zorrilla, 7;Sevilla;41091;Sevilla;Sevilla;41007;954573364;41006109.edu@juntadeandalucia.es;37,38872568339666;-5,968505144119263;237193,5929;4142132,468;BIL ING;BIL ING;BIL ING;;;;;
22;41006134;20;Centro Docente Privado;Sagrada Familia de Urgel;Privado;Avda. Marqués de Nervión, 13;Sevilla;41091;Sevilla;Sevilla;41005;954581470;secretaria@safaursevilla.com;37,385042913;-5,967839001;237239,7151;4141721,897;BIL ING;BIL ING;BIL ING;;;;;
22;41006146;20;Centro Docente Privado;Sagrado Corazón de Jesús;Privado;C/ Rico Cejudo, 15;Sevilla;41091;Sevilla;Sevilla;41005;954572561;direccion@cosaco.com.es;37,386019388;-5,967346807;237286,7131;4141828,894;BIL ING;BIL ING;BIL ING;;;;;
22;41006161;20;Centro Docente Privado;San Francisco Solano;Privado;C/ Padre Pedro Ayala, 56;Sevilla;41091;Sevilla;Sevilla;41005;954573954;sanfranciscosolano@gmail.com;37,38461679731727;-5,963258743286133;237643,8418;4141661,849;;BIL ING;BIL ING;;;;;
22;41006195;20;Centro Docente Privado;San Miguel;Privado;C/ Marqués de Nervión, 77;Sevilla;41091;Sevilla;Sevilla;41005;954637653;41006195.edu@juntadeandalucia.es;37,37989385758451;-5,9687089920043945;237144,6789;4141152,881;BIL ING;BIL ING;;;;;;
22;41006213;20;Centro Docente Privado;Santa Joaquina de Vedruna;Privado;C/ Espinosa y Cárcel, 21;Sevilla;41091;Sevilla;Sevilla;41005;954932081;41006213.edu@juntadeandalucia.es;37,378878445;-5,972552493;236800,7344;4141050,915;BIL ING;BIL ING;BIL ING;;;;;
22;41006316;20;Centro Docente Privado;Pontífice Pablo VI;Privado;C/ Juan Carvallo, s/n;Sevilla;41091;Sevilla;Sevilla;41006;954635429;director@pontificepablovi.com;37,37414749733481;-5,955415964126587;238301,9598;4140478,171;BIL ING;BIL ING;BIL ING;;;;;
22;41006331;20;Centro Docente Privado;Ruemy;Privado;C/ Juan de Ledesma, 60;Sevilla;41091;Sevilla;Sevilla;41006;954636986;41006331.edu@juntadeandalucia.es;37,374174735;-5,959281542;237959,6824;4140491,93;BIL ING;BIL ING;;;;;;
22;41006341;20;Centro Docente Privado;Ruiz Elías;Privado;C/ Afán de Ribera, 121;Sevilla;41091;Sevilla;Sevilla;41006;954634292;ruizelias@aces-andalucia.org;37,37261278657826;-5,958291292190552;238041,9507;4140315,834;;BIL ING;;;;;;
22;41006390;20;Centro Docente Privado;Altair;Privado;C/ Barbero de Sevilla, 1;Sevilla;41091;Sevilla;Sevilla;41006;954645800;41006390.edu@juntadeandalucia.es;37,37708041276816;-5,945491790771484;239191,1041;4140776,163;BIL ING;BIL ING;;;;;;
22;41006456;20;Centro Docente Privado;San Agustín;Privado;C/ Salto de Alvarado, 36;Sevilla;41091;Sevilla;Sevilla;41007;954514166;direccion@csasevilla.org;37,397748692;-5,948723379;238976,6385;4143078,862;BIL ING;BIL ING;;;;;;
22;41006511;20;Centro Docente Privado;Santo Ángel de la Guarda;Privado;C/ Carabela la Niña, 7. Urb. Huarte nº 9;Sevilla;41091;Sevilla;Sevilla;41007;954513892;direcciongeneral@santoangelsevilla.es;37,40519883;-5,951308405;238773,6481;4143912,84;BIL ING;BIL ING;BIL ING;;;;;
22;41006559;20;Centro Docente Privado;La Salle-Felipe Benito;Privado;C/ San Juan de la Salle, 2;Sevilla;41091;Sevilla;Sevilla;41008;954356510;41006559.edu@juntadeandalucia.es;37,405811763;-5,973933396;236772,7373;4144043,835;BIL ING;BIL ING;;;;;;
22;41006560;20;Centro Docente Privado;Sagrado Corazón de Jesús;Privado;C/ Previsión, 4;Sevilla;41091;Sevilla;Sevilla;41008;954354800;emarron@colegiosagradocorazon.fundacionvictoriadiez.org;37,402490615;-5,978794095;236330,7568;4143688,844;;BIL ING;;;;;;
22;41006572;20;Centro Docente Privado;Virgen Milagrosa;Privado;Avda. Pino Montano, 21-A;Sevilla;41091;Sevilla;Sevilla;41008;954355020;41006572.edu@juntadeandalucia.es;37,4076449688248;-5,97394018611893;236778,5572;4144247,304;;BIL ING;BIL ING;;;;;
22;41006754;20;Centro Docente Privado;San Juan Bosco;Privado;C/ Venecia, 11-13-15;Sevilla;41091;Sevilla;Sevilla;41008;954415708;secretaria@sanjuanboscosevilla.com;37,395287038;-5,979321852;236258,7596;4142890,866;;BIL ING;;;;;;
22;41006894;34;Instituto de Educación Secundaria;San Isidoro;Público;C/ Amor de Dios, 28;Sevilla;41091;Sevilla;Sevilla;41002;955622177;41006894.edu@juntadeandalucia.es;37,39556645762636;-5,994017934333833;234958,4775;4142963,108;;;BIL ALE;BIL ALE;;;;
22;41006900;34;Instituto de Educación Secundaria;Velázquez;Público;C/ Francisco Carrión Mejías, 10;Sevilla;41091;Sevilla;Sevilla;41003;955622861;41006900.edu@juntadeandalucia.es;37,391880609;-5,987904849;235486,7938;4142536,875;;;BIL ING;BIL ING;;;;
22;41006912;34;Instituto de Educación Secundaria;Gustavo Adolfo Bécquer;Público;C/ López de Gomara, s/n;Sevilla;41091;Sevilla;Sevilla;41010;955622825;41006912.edu@juntadeandalucia.es;37,377708731;-6,007382682;233711,872;4141018,914;;;BIL ING;BIL ING;;;;
22;41006924;34;Instituto de Educación Secundaria;Fernando de Herrera;Público;Avda. de la Palmera, 20;Sevilla;41091;Sevilla;Sevilla;41012;955622191;41006924.edu@juntadeandalucia.es;37,365998436;-5,985940352;235569,7884;4139658,951;;;PLURIL FRA/ING;BIL FRA;;;;
22;41006936;34;Instituto de Educación Secundaria;Murillo;Público;C/ José Recuerda Rubio, s/n;Sevilla;41091;Sevilla;Sevilla;41018;955623865;41006936.edu@juntadeandalucia.es;37,37922887106199;-5,977592468261719;236355,6007;4141103,888;;;PLURIL ING/FRA;BIL ING;;;;
22;41006951;34;Instituto de Educación Secundaria;Luca de Tena;Público;C/ Pirineos, 17;Sevilla;41091;Sevilla;Sevilla;41005;955622189;41006951.edu@juntadeandalucia.es;37,38568240143288;-5,977689027786255;236369,6682;4141820,372;;;BIL ING;;;;;
22;41007072;20;Centro Docente Privado;Ribamar;Privado;C/ Fabiola, 26;Sevilla;41091;Sevilla;Sevilla;41004;954212704;admision@ribamar.org;37,386720889;-5,988490332;235416,7966;4141965,89;;;BIL ING;;;;BIL ING;
22;41007114;17;Centro de Convenio;Híspalis;Público;C/ Alcalde Manuel del Valle, s/n;Sevilla;41091;Sevilla;Sevilla;41008;954551832;41007114.edu@juntadeandalucia.es;37,407089969;-5,96896899;237216,7176;4144171,832;;;BIL ING;;;;;
22;41007138;20;Centro Docente Privado;María Inmaculada;Privado;C/ Santa Vicenta María, 7;Sevilla;41091;Sevilla;Sevilla;41002;954224148;secretaria@mariainmaculadasevilla.es;37,393466097;-5,99752161;234640,8316;4142739,869;;;BIL ING;;;;;
22;41007291;12;Colegio de Educación Infantil y Primaria;Pedro Garfias;Público;C/ Rayo de Luna, s/n. Bda. Golondrinas;Sevilla;41091;Sevilla;Sevilla;41009;955623563;41007291.edu@juntadeandalucia.es;37,411244093;-5,988606675;235492,7947;4144687,817;BIL ING;BIL ING;;;;;;
22;41007311;12;Colegio de Educación Infantil y Primaria;Juan Ramón Jiménez;Público;C/ San José de Calasanz, s/n;Sevilla;41091;Sevilla;Sevilla;41010;955623496;41007311.edu@juntadeandalucia.es;37,37389171438923;-6,012482643127441;233246,6537;4140609,716;BIL ING;BIL ING;;;;;;
22;41007357;34;Instituto de Educación Secundaria;Vicente Aleixandre;Público;C/ San Vicente de Paúl, 5;Sevilla;41091;Sevilla;Sevilla;41010;671534470;41007357.edu@juntadeandalucia.es;37,3846423719934;-6,008673906326294;233622,0677;4141792,064;;;BIL ING;;;;;
22;41007655;12;Colegio de Educación Infantil y Primaria;Juan de Mesa;Público;C/ Virgen del Rosario, 11;Tocina;41092;Tocina;Sevilla;41340;671539088;41007655.edu@juntadeandalucia.es;37,605789082;-5,73286188;258759,7684;4165590,272;BIL ING;BIL ING;;;;;;
22;41007679;12;Colegio de Educación Infantil y Primaria;Tomás de Ybarra;Público;C/ Estacada del Rosario, 53;Tomares;41093;Tomares;Sevilla;41940;955623611;41007679.edu@juntadeandalucia.es;37,37019129019853;-6,049346923828125;229968,2543;4140303,98;BIL ING;BIL ING;;;;;;
22;41007761;12;Colegio de Educación Infantil y Primaria;Coca de la Piñera;Público;Plaza Bailén, s/n;Utrera;41095;Utrera;Sevilla;41710;955839744;41007761.edu@juntadeandalucia.es;37,175637742;-5,775814191;253561,9751;4117965,536;BIL ING;BIL ING;;;;;;
22;41007783;12;Colegio de Educación Infantil y Primaria;Al-Ándalus;Público;C/ Seguiriya, 1;Utrera;41095;Utrera;Sevilla;41710;955839548;41007783.edu@juntadeandalucia.es;37,18964638019166;-5,773150296844454;253844,0359;4119513,175;BIL ING;BIL ING;;;;;;
22;41007825;20;Centro Docente Privado;El Divino Salvador;Privado;C/ Menéndez Pelayo, 10;Utrera;41095;Utrera;Sevilla;41710;954861938;titularutrera@salesianas.org;37,1798771691607;-5,780632495880127;253147,9206;4118448,54;BIL ING;BIL ING;;;;;;
22;41007837;20;Centro Docente Privado;Nuestra Señora del Carmen;Privado;Avda. San Juan Bosco, 13;Utrera;41095;Utrera;Sevilla;41710;955867842;secretaria.utrera@salesianos.edu;37,181315287;-5,77809424;253377,9836;4118601,519;BIL ING;BIL ING;;;;;;
22;41007898;34;Instituto de Educación Secundaria;Ruiz Gijón;Público;Paseo de Consolación, 1;Utrera;41095;Utrera;Sevilla;41710;955839573;41007898.edu@juntadeandalucia.es;37,185453957734374;-5,774970218743661;253668,8279;4119052,666;;;BIL FRA;;;;;
22;41007904;34;Instituto de Educación Secundaria;Virgen de Consolación;Público;Paseo de Consolación, s/n;Utrera;41095;Utrera;Sevilla;41710;955839595;41007904.edu@juntadeandalucia.es;37,18948464110639;-5,7707566022872925;254056,0298;4119489,007;;;PLURIL FRA/ING;;;;;
22;41007953;12;Colegio de Educación Infantil y Primaria;San Pedro de Zúñiga;Público;C/ Pascual Márquez, 40;Villamanrique de la Condesa;41097;Villamanrique de la Condesa;Sevilla;41850;955759511;41007953.edu@juntadeandalucia.es;37,24882896460365;-6,306549310684204;206713,8266;4127601,953;BIL ING;BIL ING;;;;;;
